Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions,,Source:
"????, Bangladesh",11/10/2019,25,22.9,23.9,,,44.59,,,23,67.58,51.9,2.4,91,85.71,"Rain, Overcast",,
"????, Bangladesh",11/11/2019,31,23.1,26.1,,34.6,6.79,,,13.9,66.04,,2.5,52.7,76.41,"Rain, Partially cloudy",,
"????, Bangladesh",11/12/2019,31,22,26,,32.4,0,,,9.2,70.88,,2.3,24.6,74.53,Clear,,
"????, Bangladesh",11/13/2019,32,22.2,26.5,,36.8,0,,,6.9,86.29,,2.2,27.1,72.17,Partially cloudy,,
"????, Bangladesh",11/14/2019,32.1,21.8,26.8,,34.9,0,,,6.9,77.63,,2.3,10.4,70.48,Clear,,
"????, Bangladesh",11/15/2019,33,21.4,26.4,,34,0,,,8.1,126.75,,2.3,0,67.95,Clear,,
"????, Bangladesh",11/16/2019,31,21.8,26.2,,32.4,0,,,6.9,85.87,,2.3,20.4,68.28,Clear,,
"????, Bangladesh",11/17/2019,30.2,21.4,25.8,,31.3,0,,,9.2,148.87,,2.3,31.2,70.01,Partially cloudy,,
"????, Bangladesh",11/18/2019,30,20.4,25.2,,32.6,0,,,4.7,117.63,,2.4,19.5,70.4,Clear,,
"????, Bangladesh",11/19/2019,29.1,20.2,24.7,,31.4,0,,,5.8,102.08,,1.7,37.3,74.66,Partially cloudy,,
"????, Bangladesh",11/20/2019,30,19.6,24.3,,29.2,0,,,6.9,201.38,,2.2,19.6,60.96,Clear,,
"????, Bangladesh",11/21/2019,30,19.2,24,,32.6,0,,,6.9,82.75,,2.3,20.6,69.51,Clear,,
"????, Bangladesh",11/22/2019,28.6,19.4,24,,29,0,,,5.8,76.04,,2.2,28.6,71.27,Partially cloudy,,
"????, Bangladesh",11/23/2019,30,19.8,24.6,,32.6,0,,,8.1,138.27,,2.2,27.1,71.48,Partially cloudy,,
"????, Bangladesh",11/24/2019,29,19.8,24.3,,30.7,0,,,6.9,87.54,,2.2,18.2,73.07,Clear,,
"????, Bangladesh",11/25/2019,28.4,20,24.3,,29.5,0,,,6.9,7.88,,2.1,11.8,72.69,Clear,,
"????, Bangladesh",11/26/2019,30,20.1,25,,32.6,0,,,5.8,38.71,,2.3,2.3,73.12,Clear,,
"????, Bangladesh",11/27/2019,29.9,19.6,24.4,,30.8,0,,,6.9,59.29,,2.3,0,70.71,Clear,,
"????, Bangladesh",11/28/2019,31,19.6,24.7,,33.7,0,,,5.8,81.92,,2.5,0,71.41,Clear,,
"????, Bangladesh",11/29/2019,30.6,19.6,24.7,,32,0,,,5.8,49.54,,2.3,0,71.88,Clear,,
"????, Bangladesh",11/30/2019,31,19.5,24.3,,33,0,,,9.2,112.88,,2.3,0.6,69.23,Clear,,
"????, Bangladesh",12/1/2019,29,20,23.8,,29.1,0,,,10.3,166.54,,2.3,22.2,67.12,Clear,,
"????, Bangladesh",12/2/2019,29,17.9,23,,28.8,0,,,5.8,195.04,,2.2,23.5,67.95,Clear,,
"????, Bangladesh",12/3/2019,27,16.8,22,,27.5,0,,,5.8,206.08,,2.3,15.1,69.13,Clear,,
"????, Bangladesh",12/4/2019,27,17,21.5,,27.3,0,,,6.9,60.25,,2,6.5,68.51,Clear,,
"????, Bangladesh",12/5/2019,30.1,17,22.9,,30.4,0,,,11.4,107.29,,2.4,4.5,66.62,Clear,,
"????, Bangladesh",12/6/2019,30.4,18.7,23.7,,30.4,0,,,9.2,82.21,,2.4,20.3,63.46,Clear,,
"????, Bangladesh",12/7/2019,30,17.9,23.2,,29.5,0,,,6.9,145.26,,2.4,16.5,61.97,Clear,,
"????, Bangladesh",12/8/2019,29,19,23.3,,30.1,0,,,5.8,135.17,,2.4,39.4,64.61,Partially cloudy,,
"????, Bangladesh",12/9/2019,27,19,22.5,,27.5,0,,,6.9,50.17,,2.2,42.5,68.15,Partially cloudy,,
"????, Bangladesh",12/10/2019,28,17.7,21.9,,28.3,0,,,9.2,147,,2.2,19.4,67.02,Clear,,
"????, Bangladesh",12/11/2019,27,17,21.5,,27.9,0,,,9.2,131.38,,2.2,24.3,67.54,Clear,,
"????, Bangladesh",12/12/2019,27,17,21.4,,27.7,0,,,6.9,41.25,,2,11,69.09,Clear,,
"????, Bangladesh",12/13/2019,27,15.9,21.1,,27.3,0,,,4.7,46.65,,1.9,6,69.64,Clear,,
"????, Bangladesh",12/14/2019,28,16.5,21.4,,27.8,0,,,9.2,118.71,,2,2.3,69.66,Clear,,
"????, Bangladesh",12/15/2019,27.6,17,22,,27.9,0,,,8.1,188.58,,2.1,7.3,69.87,Clear,,
"????, Bangladesh",12/16/2019,28,18,22.1,,28.9,0,,,6.9,241.04,,2.3,23.2,68.52,Clear,,
"????, Bangladesh",12/17/2019,26,16,21.1,,,0,,,9.2,281.63,,1.7,30.7,73.94,Partially cloudy,,
"????, Bangladesh",12/18/2019,20,15.9,18,,,0,,,11.4,317.71,,1.6,32.9,81.7,Partially cloudy,,
"????, Bangladesh",12/19/2019,17,13,15.1,,,0,,,6.9,274.58,,0.9,66.2,88.94,Partially cloudy,,
"????, Bangladesh",12/20/2019,18,14,15.7,,,0,,,6.9,263.21,,1,64.8,86.84,Partially cloudy,,
"????, Bangladesh",12/21/2019,17,12.1,14.7,,,0,,,8.2,218.17,,0.8,64.1,86.99,Partially cloudy,,
"????, Bangladesh",12/22/2019,18,13,15.4,,,0,,,5.8,213.52,,1.1,59,82.28,Partially cloudy,,
"????, Bangladesh",12/23/2019,21.6,14.5,17.6,,,0,,,8.1,265.04,,1.8,53.7,76.73,Partially cloudy,,
"????, Bangladesh",12/24/2019,22,13,16.4,,,0,,,8.1,250.58,,0.9,55.9,84.84,Partially cloudy,,
"????, Bangladesh",12/25/2019,21,13,16.4,,,0,,,5.8,186.39,,0.7,57.2,85.61,Partially cloudy,,
"????, Bangladesh",12/26/2019,21,13.4,17.2,,,0.1,,,5.8,177.25,,0.9,67.4,82.74,"Rain, Partially cloudy",,
"????, Bangladesh",12/27/2019,20,15,17,,,8.88,,,11.4,226.42,,1,75.8,85.23,"Rain, Overcast",,
"????, Bangladesh",12/28/2019,21,13.7,16.3,,,0.75,,,10.3,293.67,,1.1,40.1,82.61,"Rain, Partially cloudy",,
"????, Bangladesh",12/29/2019,25,13,18,,,0,,,8.1,208.88,,1.5,11,74.24,Clear,,
"????, Bangladesh",12/30/2019,26,13,18.5,,,0,,,6.9,128.67,,1.8,23.6,71.65,Clear,,
"????, Bangladesh",12/31/2019,27.2,13,20,,27.7,0,,,9.2,153.67,,1.9,9.4,71.59,Clear,,
"????, Bangladesh",1/1/2020,28,15.5,21.4,,27.8,0,,,4.7,104.09,,1.8,25.9,64.38,Partially cloudy,,
"????, Bangladesh",1/2/2020,28,16.4,21.7,,28.6,0,,,6.9,97.25,,2.2,40.1,69.58,Partially cloudy,,
"????, Bangladesh",1/3/2020,21,17.4,19.1,,,30.86,,,11.4,168.17,,2.4,84.1,84.46,"Rain, Overcast",,
"????, Bangladesh",1/4/2020,23.4,17,19.7,,,12.1,,,5.8,175.87,,2.2,65.9,77.79,"Rain, Partially cloudy",,
"????, Bangladesh",1/5/2020,22.8,16,19.2,,,0,,,8.1,247.67,,1.9,54.1,77.99,Partially cloudy,,
"????, Bangladesh",1/6/2020,22.4,14.4,17.7,,,0,,,11.4,263.92,,1.7,13.5,79.17,Clear,,
"????, Bangladesh",1/7/2020,18,12.4,15.5,,,0,,,9.2,262.21,,0.8,42.4,85.67,Partially cloudy,,
"????, Bangladesh",1/8/2020,22,14,16.7,,,0,,,6.9,109.17,,1.1,49.8,81.45,Partially cloudy,,
"????, Bangladesh",1/9/2020,22,16,18.8,,,0,,,5.8,120.42,,1.4,69.3,78.25,Partially cloudy,,
"????, Bangladesh",1/10/2020,24,16,19.3,,,0,,,9.2,281.67,,1.5,25.3,73.43,Partially cloudy,,
"????, Bangladesh",1/11/2020,18.1,14,16.4,,,0,,,9.2,280.42,,1,44.8,85.58,Partially cloudy,,
"????, Bangladesh",1/12/2020,18,14,15.3,,,0,,,10.3,230,,0.7,52.4,89.34,Partially cloudy,,
"????, Bangladesh",1/13/2020,22,12,16.5,,,0,,,4.7,189.17,,0.9,58.7,82.53,Partially cloudy,,
"????, Bangladesh",1/14/2020,23,13,17.4,,,0,,,3.4,18.75,,0.6,53.1,85.93,Partially cloudy,,
"????, Bangladesh",1/15/2020,25,15,19.5,,,0,,,6.9,77.92,,0.9,47.9,80.2,Partially cloudy,,
"????, Bangladesh",1/16/2020,27,15,20.4,,27.5,0,,,5.8,39.58,,1.2,28.5,76.57,Partially cloudy,,
"????, Bangladesh",1/17/2020,29,16,21.3,,29.1,0,,,6.9,32.5,,1.7,3.5,70.71,Clear,,
"????, Bangladesh",1/18/2020,29,18,22.4,,28.6,0,,,5.8,68.33,,1.7,8.1,68.05,Clear,,
"????, Bangladesh",1/19/2020,27,17,21.2,,27.3,0,,,11.4,170,,1.6,21.3,74.94,Clear,,
"????, Bangladesh",1/20/2020,24.1,16,19.2,,,0,,,10.3,288.7,,1.9,28.9,71.96,Partially cloudy,,
"????, Bangladesh",1/21/2020,24,14,18.6,,,0,,,8.1,280,,1.9,15.8,67.81,Clear,,
"????, Bangladesh",1/22/2020,24,14,18.8,,,0,,,8.1,191.67,,1.6,7.4,69.26,Clear,,
"????, Bangladesh",1/23/2020,24,16,19,,,0,,,6.9,145.83,,1.9,24.6,67.45,Clear,,
"????, Bangladesh",1/24/2020,25,14,18.3,,,0,,,9.2,145,,1.4,15.5,74.17,Clear,,
"????, Bangladesh",1/25/2020,24,13,17.8,,,0,,,6.9,210,,1.7,6.4,66.65,Clear,,
"????, Bangladesh",1/26/2020,24,13,18.6,,,0,,,11.4,212.5,,2,9.2,67.39,Clear,,
"????, Bangladesh",1/27/2020,23,13,17.9,,,0,,,6.9,213.33,,1.1,24.3,76.57,Clear,,
"????, Bangladesh",1/28/2020,24,14,18.5,,,0,,,3.4,29.57,,1.2,37,74.52,Partially cloudy,,
"????, Bangladesh",1/29/2020,28.1,17,19.1,,28.9,0,,,6.9,51,,0.7,66.8,84.79,Partially cloudy,,
"????, Bangladesh",1/30/2020,24,17,20.7,,,0,,,6.9,85,,0.9,65.9,76.93,Partially cloudy,,
"????, Bangladesh",1/31/2020,25,18,20.8,,,0,,,9.2,278.75,,1.1,38.8,76.93,Partially cloudy,,
"????, Bangladesh",2/1/2020,25,15,19.5,,,0,,,9.2,275,,1.8,5.5,63.96,Clear,,
"????, Bangladesh",2/2/2020,24,15,19,,,0,,,11.4,270.83,,2,1.2,63.73,Clear,,
"????, Bangladesh",2/3/2020,24,13,17.5,,,0,,,10.3,195.83,,2.2,0,66.83,Clear,,
"????, Bangladesh",2/4/2020,25,14,19.4,,,0,,,9.2,271.67,,2.1,12.4,62.29,Clear,,
"????, Bangladesh",2/5/2020,26,15,20.9,,,0,,,9.2,264.17,,2.1,31.9,57.68,Partially cloudy,,
"????, Bangladesh",2/6/2020,25,15,19.8,,,0,,,9.2,170.42,,1.9,3.5,62.47,Clear,,
"????, Bangladesh",2/7/2020,25,17,20.3,,,0,,,9.2,175.83,,1.9,44.7,60.66,Partially cloudy,,
"????, Bangladesh",2/8/2020,24,17,20,,,0,,,10.3,277.08,,1.8,65.8,62.76,Partially cloudy,,
"????, Bangladesh",2/9/2020,28,17,21.5,,27.5,0,,,11.4,265.83,,2,35.8,62.6,Partially cloudy,,
"????, Bangladesh",2/10/2020,27,15,20.4,,26.6,0,,,11.4,310.42,,2.2,0,56.79,Clear,,
"????, Bangladesh",2/11/2020,27,15,20.6,,26.7,0,,,11.4,310.42,,2.3,0,59.42,Clear,,
"????, Bangladesh",2/12/2020,27,16,20.9,,26.7,0,,,11.4,302.08,,2.1,4.6,61.83,Clear,,
"????, Bangladesh",2/13/2020,26,14,20.3,,,0,,,9.2,230.42,,2,0,61.07,Clear,,
"????, Bangladesh",2/14/2020,27,16,20.6,,27,0,,,6.9,137.73,,1.9,9.6,65.63,Clear,,
"????, Bangladesh",2/15/2020,29,19,23,,30.3,0,,,9.2,86.25,,1.8,25,69.26,Clear,,
"????, Bangladesh",2/16/2020,29,18,23,,29.8,0,,,9.2,209.17,,1.5,24.4,70.14,Clear,,
"????, Bangladesh",2/17/2020,29,18,22.8,,30.8,0,,,11.4,170.83,,1.7,0,68.76,Clear,,
"????, Bangladesh",2/18/2020,29,17,22.5,,29.5,0,,,10.3,172.92,,1.6,8.1,68.35,Clear,,
"????, Bangladesh",2/19/2020,30,17.2,23.5,,30,0,,,9.2,137.67,,2.3,2.1,61.55,Clear,,
"????, Bangladesh",2/20/2020,30,18,23.5,,30,0,,,5.8,109.83,,2,25.1,64.94,Partially cloudy,,
"????, Bangladesh",2/21/2020,31,17,23.3,,30.3,0,,,11.4,97.29,,2,17.9,62.36,Clear,,
"????, Bangladesh",2/22/2020,31.2,17.6,23.8,,30.6,0,,,6.9,175.46,,2.3,9.1,60.43,Clear,,
"????, Bangladesh",2/23/2020,31.2,18.7,24.9,,31,0,,,6.9,123.96,,2.2,42.5,61.68,Partially cloudy,,
"????, Bangladesh",2/24/2020,29,19.7,24,,29.5,0,,,10.3,150.67,,1.9,57.1,70.26,Partially cloudy,,
"????, Bangladesh",2/25/2020,24,19.9,21.3,,,0.21,,,9.2,146.63,,1.5,70.8,78.52,"Rain, Partially cloudy",,
"????, Bangladesh",2/26/2020,27,18,21.5,,27.7,2.8,,,9.2,148.83,,1.9,43.4,71.43,"Rain, Partially cloudy",,
"????, Bangladesh",2/27/2020,26.1,17.1,22,,,0,,,5.8,221.19,,2,41.5,68.78,Partially cloudy,,
"????, Bangladesh",2/28/2020,30,17.5,23.7,,29.2,0,,,11.4,219.57,,2.3,4.2,56.91,Clear,,
"????, Bangladesh",2/29/2020,32,18.6,25.7,,31,0,,,8.1,224,,2.4,1.3,51.12,Clear,,
"????, Bangladesh",3/1/2020,31.1,18,25.2,,31.4,0,,,8.1,198.33,,2.2,0,58.39,Clear,,
"????, Bangladesh",3/2/2020,31,19.7,25.2,,31.9,0,,,9.2,258.46,,2.4,18.8,63.13,Clear,,
"????, Bangladesh",3/3/2020,30,19,23.7,,31.9,29.66,,,20.8,208.42,,2.3,48.7,67.72,"Rain, Partially cloudy",,
"????, Bangladesh",3/4/2020,30.2,20.5,24.8,,30.8,13,,,12.8,175.13,,2.4,56,64.03,"Rain, Partially cloudy",,
"????, Bangladesh",3/5/2020,30,19.7,24.9,,30.4,32.2,,,12.8,177.79,,2.5,52.1,63.58,"Rain, Partially cloudy",,
"????, Bangladesh",3/6/2020,31,20,24.8,,32.4,12.4,,,11.4,133.46,,2.4,62.2,68.85,"Rain, Partially cloudy",,
"????, Bangladesh",3/7/2020,28.1,21,23.2,,28.3,0.51,,,13.9,133.13,,2.1,56.6,72.28,"Rain, Partially cloudy",,
"????, Bangladesh",3/8/2020,29.4,19.6,25.1,,30.7,0.84,,,6.9,209.87,,2.4,56.5,70.55,"Rain, Partially cloudy",,
"????, Bangladesh",3/9/2020,30,18.8,24.3,,29.7,0,,,8.1,215.38,,2.4,21,61.9,Clear,,
"????, Bangladesh",3/10/2020,31,17.3,24.5,,30.3,0,,,9.2,254.04,,2.5,2.7,55.22,Clear,,
"????, Bangladesh",3/11/2020,32,18.9,25.7,,31.6,0,,,11.4,102.17,,2.5,23.9,54.34,Clear,,
"????, Bangladesh",3/12/2020,33.1,21,27,,33.8,0,,,6.9,152.33,,2.3,37.5,57.67,Partially cloudy,,
"????, Bangladesh",3/13/2020,33.4,23,27.9,,38.1,0,,,9.2,170.75,,2.4,9.7,63.62,Clear,,
"????, Bangladesh",3/14/2020,33,23,27.1,,34.5,0,,,17.2,321.58,,2.5,39.1,58.5,Partially cloudy,,
"????, Bangladesh",3/15/2020,33,20.9,25.8,,42,0,,,13.9,268.33,,2.6,36.7,62.24,Partially cloudy,,
"????, Bangladesh",3/16/2020,33,21.9,26.6,,33.5,0,,,10.3,287.29,,2.5,22.8,56.85,Clear,,
"????, Bangladesh",3/17/2020,32,22,26.8,,31.6,0,,,9.2,187.38,,2.5,34.3,53.38,Partially cloudy,,
"????, Bangladesh",3/18/2020,32,21.9,26.8,,31.9,0,,,8.1,153.71,,2.6,24.8,54.83,Clear,,
"????, Bangladesh",3/19/2020,32.4,19.9,26.6,,32,0,,,8.1,107.46,,2.6,19.9,52.35,Clear,,
"????, Bangladesh",3/20/2020,33,23,26.9,,35.3,0.7,,,13.9,144.17,,2.4,60.1,62.38,"Rain, Partially cloudy",,
"????, Bangladesh",3/21/2020,34,20.2,26.9,,33.3,2,,,10.3,117.22,,2.4,44.4,58.83,"Rain, Partially cloudy",,
"????, Bangladesh",3/22/2020,31,21,25.1,,30.6,1.5,,,11.4,148.79,,2.5,69,62.82,"Rain, Partially cloudy",,
"????, Bangladesh",3/23/2020,31,19.9,25.6,,32.4,0,,,5.8,191.54,,2.6,31.3,62.33,Partially cloudy,,
"????, Bangladesh",3/24/2020,32,21,26.7,,32.9,1.7,,,5.8,119.08,,2.3,24.7,60,Rain,,
"????, Bangladesh",3/25/2020,34,21.4,27.5,,35.1,0,,,11.4,148.08,,2.4,15.1,58.63,Clear,,
"????, Bangladesh",3/26/2020,35,23,29,,37.7,0,,,9.2,181.91,,2.4,19.5,58.03,Clear,,
"????, Bangladesh",3/27/2020,35.9,23.6,29.4,,35.7,0,,,11.4,148.21,,2.2,10.3,54.32,Clear,,
"????, Bangladesh",3/28/2020,36,25.5,30.5,,42,0,,,13.9,170.58,,2.6,1.3,59.23,Clear,,
"????, Bangladesh",3/29/2020,36,24,30.1,,35.1,0,,,11.4,153.29,,2.7,0.6,49.8,Clear,,
"????, Bangladesh",3/30/2020,35,24,29.1,,33.7,0,,,11.4,242.13,,2.6,11.7,43.72,Clear,,
"????, Bangladesh",3/31/2020,36,22.1,29.1,,35.8,0,,,11.4,120.78,,2.7,20,43.93,Clear,,
"????, Bangladesh",4/1/2020,37,22.7,29.7,,40.1,0,,,9.2,159.83,,2.7,2.8,51.16,Clear,,
"????, Bangladesh",4/2/2020,37,24,29.1,,42.1,1.5,,,13.9,190.67,,2.4,35.2,62.14,"Rain, Partially cloudy",,
"????, Bangladesh",4/3/2020,34.7,24,27.9,,41,66.6,,,16.1,146.5,40.3,2.6,54.4,68.75,"Rain, Partially cloudy",,
"????, Bangladesh",4/4/2020,36,24,29.1,,39.1,0,,,9.2,111.05,,2.7,40.2,57.1,Partially cloudy,,
"????, Bangladesh",4/5/2020,36.1,25,29.5,,43.3,22,,,11.4,105.63,,2.7,45.8,63.97,"Rain, Partially cloudy",,
"????, Bangladesh",4/6/2020,38,23.7,29.6,,39.3,0,,,13.9,131.7,,2.7,0.1,54.8,Clear,,
"????, Bangladesh",4/7/2020,38,25.4,30.7,,38.1,0,,,13.9,218.04,,2.6,4.9,54.38,Clear,,
"????, Bangladesh",4/8/2020,32,26.2,28.6,,37.7,0.4,,,11.4,172.25,,2.5,52.1,70.22,"Rain, Partially cloudy",,
"????, Bangladesh",4/9/2020,36,25.1,30.2,,40.8,0,,,9.2,161,,2.4,39.6,63.66,Partially cloudy,,
"????, Bangladesh",4/10/2020,37,24.7,30.5,,38.7,0,,,11.4,170.79,,2.6,19.5,57.29,Clear,,
"????, Bangladesh",4/11/2020,37,23,29.9,,40.1,0.4,,,19.7,212.21,,2.6,36.8,60.95,"Rain, Partially cloudy",,
"????, Bangladesh",4/12/2020,31.2,21.8,26.1,,32.5,2.03,,,20.8,90.63,,2.6,44.8,69.04,"Rain, Partially cloudy",,
"????, Bangladesh",4/13/2020,34.1,24.1,29.3,,38.4,0,,,8.1,86.46,,2.7,42.9,60.66,Partially cloudy,,
"????, Bangladesh",4/14/2020,35.7,26,30.4,,40.5,6.8,,,6.9,106.67,,2.7,44.3,64.19,"Rain, Partially cloudy",,
"????, Bangladesh",4/15/2020,33.4,24,27.7,,40.6,3.6,,,23,136.54,,2.6,54.8,73.83,"Rain, Partially cloudy",,
"????, Bangladesh",4/16/2020,33.8,21,27.1,,34.9,0.8,,,11.4,113.71,,2.6,47.5,62.58,"Rain, Partially cloudy",,
"????, Bangladesh",4/17/2020,33,26,28.2,,38.1,0,,,13.9,110.04,,2.6,66.5,69.48,Partially cloudy,,
"????, Bangladesh",4/18/2020,34.4,25,28.6,,41.6,6,,,13.9,140.25,,2.6,75.6,75.14,"Rain, Overcast",,
"????, Bangladesh",4/19/2020,35,22.7,28.7,,39.5,44.3,,,18.3,163.08,,2.6,46.7,66.94,"Rain, Partially cloudy",,
"????, Bangladesh",4/20/2020,32,22.4,27.5,,39.2,19.3,,,13.9,163.83,,2.6,74.4,75.24,"Rain, Partially cloudy",,
"????, Bangladesh",4/21/2020,30.4,24,26.9,,32.6,1.4,,,16.1,167.92,,2.6,77.2,71.79,"Rain, Overcast",,
"????, Bangladesh",4/22/2020,32.8,23,27.4,,34.6,21.09,,,11.4,194.58,,2.6,67,66.16,"Rain, Partially cloudy",,
"????, Bangladesh",4/23/2020,32,23.6,26.7,,35.8,49.47,,,11.4,123,,2.4,69.8,78.48,"Rain, Partially cloudy",,
"????, Bangladesh",4/24/2020,30.2,22,24.4,,34.2,23.82,,,152.1,126.13,,2.6,79.3,80.62,"Rain, Overcast",,
"????, Bangladesh",4/25/2020,31,22.3,26.2,,35,9.27,,,11.4,117.09,,2.6,73.9,72.68,"Rain, Partially cloudy",,
"????, Bangladesh",4/26/2020,31,22,24.3,,34.9,53.14,,,11.4,120.63,,2.6,73.1,83.93,"Rain, Partially cloudy",,
"????, Bangladesh",4/27/2020,32,21.8,26.1,,35,36.8,,,8.1,119.04,,2.7,62.4,74.57,"Rain, Partially cloudy",,
"????, Bangladesh",4/28/2020,30,23.6,25.7,,34.2,4.29,,,11.4,54.54,,2.6,76.7,82.82,"Rain, Overcast",,
"????, Bangladesh",4/29/2020,31,23,26.5,,35.3,4.2,,,9.2,120.79,,2.6,69.8,75.17,"Rain, Partially cloudy",,
"????, Bangladesh",4/30/2020,32,23,26.1,,36.8,2.9,,,18.3,95.25,,2.6,61.4,80.08,"Rain, Partially cloudy",,
"????, Bangladesh",5/1/2020,29,24,25.4,,32,15.09,,,85.2,145.13,,2.6,63.2,84.57,"Rain, Partially cloudy",,
"????, Bangladesh",5/2/2020,30,23,25.8,,34.6,20.1,,,13.9,98.96,,2.5,79.4,82.42,"Rain, Overcast",,
"????, Bangladesh",5/3/2020,31.4,23,27.2,,36.2,10.56,,,9.2,129,,2.7,68.3,75.09,"Rain, Partially cloudy",,
"????, Bangladesh",5/4/2020,35,24.8,29.3,,40.6,0,,,6.9,115.48,,2.6,54.6,70.94,Partially cloudy,,
"????, Bangladesh",5/5/2020,35,25,29.6,,42.2,0,,,11.4,183.5,,2.6,52.5,71.04,Partially cloudy,,
"????, Bangladesh",5/6/2020,31,23,26.8,,35.5,43.46,,,18.3,122.79,,2.5,71.4,79.65,"Rain, Partially cloudy",,
"????, Bangladesh",5/7/2020,33,22.5,27.7,,39.3,9.9,,,18.3,82.63,,2.6,52.5,76.11,"Rain, Partially cloudy",,
"????, Bangladesh",5/8/2020,34,22.1,27.9,,38.8,9.5,,,11.4,130.83,,2.6,45,70.2,"Rain, Partially cloudy",,
"????, Bangladesh",5/9/2020,34.4,24.2,29.2,,41.2,22.96,,,13.1,95.79,,2.6,53.2,74.5,"Rain, Partially cloudy",,
"????, Bangladesh",5/10/2020,34.8,25,28.4,,40,5,,,12.8,75.95,,2.6,62.8,71.37,"Rain, Partially cloudy",,
"????, Bangladesh",5/11/2020,34.3,25,28.6,,42.8,4,,,11.4,174.91,,2.6,66.2,69.73,"Rain, Partially cloudy",,
"????, Bangladesh",5/12/2020,34.9,25,29.8,,38.9,0,,,4.7,156.21,,2.7,30.9,65.77,Partially cloudy,,
"????, Bangladesh",5/13/2020,34,25,28.9,,38.7,19.3,,,18.3,198.71,,2.5,70.9,69.63,"Rain, Partially cloudy",,
"????, Bangladesh",5/14/2020,34.1,24,28.6,,39.1,33.18,,,13.9,129.58,,2.4,68,69.81,"Rain, Partially cloudy",,
"????, Bangladesh",5/15/2020,34,26,28.8,,42.8,30.54,,,11.4,151.7,31.1,2.7,73.7,77.13,"Rain, Partially cloudy",,
"????, Bangladesh",5/16/2020,35,24,29.8,,46,18,,,13.9,150.17,,2.6,58.8,71.75,"Rain, Partially cloudy",,
"????, Bangladesh",5/17/2020,34.7,26.6,30.7,,44.2,0,,,17.2,186.79,,2.6,63.5,67.79,Partially cloudy,,
"????, Bangladesh",5/18/2020,35.9,27,31.2,,40.6,0,,,11.4,179.25,,2.7,42.2,61.43,Partially cloudy,,
"????, Bangladesh",5/19/2020,34,27,30,,42,13.85,,,49.4,108.67,,2.6,80.2,71.86,"Rain, Overcast",,
"????, Bangladesh",5/20/2020,28,24.1,25.6,,32.8,14.31,,,20.8,85.13,,2.3,95.5,89.3,"Rain, Overcast",,
"????, Bangladesh",5/21/2020,30.1,22.1,26.8,,36.3,67.37,,,28.9,170.08,46.1,2.3,95.7,83.7,"Rain, Overcast",,
"????, Bangladesh",5/22/2020,31.5,25.1,28.1,,40.5,3,,,17.2,207.45,,2.6,91.6,80.54,"Rain, Overcast",,
"????, Bangladesh",5/23/2020,33.7,27.5,29.8,,43.5,0,,,16.1,183.29,,2.7,70.4,72.75,Partially cloudy,,
"????, Bangladesh",5/24/2020,33.2,27,29.6,,41.9,0,,,18.3,186.96,,2.7,60.8,72.2,Partially cloudy,,
"????, Bangladesh",5/25/2020,33,28,30.2,,41.5,0.5,,,23,180.83,,2.7,70.5,68.7,"Rain, Partially cloudy",,
"????, Bangladesh",5/26/2020,33,27,29.5,,40.8,4,,,28.9,179.63,,2.7,76.4,71.44,"Rain, Overcast",,
"????, Bangladesh",5/27/2020,30,22.2,25.7,,34.2,146.03,,,26.4,152.63,,2.3,83.9,85.39,"Rain, Overcast",,
"????, Bangladesh",5/28/2020,31,22.9,27.7,,36.2,17.71,,,13.9,138.58,,2.6,72.5,73.23,"Rain, Partially cloudy",,
"????, Bangladesh",5/29/2020,33.4,25.2,28.2,,41.7,3.59,,,13.9,76.96,,2.6,66.8,76.01,"Rain, Partially cloudy",,
"????, Bangladesh",5/30/2020,31.7,25,27.7,,36.9,6,,,13.9,103.67,,2.7,66.2,71.96,"Rain, Partially cloudy",,
"????, Bangladesh",5/31/2020,34.4,26.5,29.4,,39.4,0,,,13.9,123.58,,2.7,70.2,69.86,Partially cloudy,,
"????, Bangladesh",6/1/2020,34.1,25,29.4,,40.6,0,,,13.9,188.75,,2.7,63.6,68.04,Partially cloudy,,
"????, Bangladesh",6/2/2020,34.4,25,29.5,,40.7,4.4,,,17.2,193.67,,2.7,52.4,70.92,"Rain, Partially cloudy",,
"????, Bangladesh",6/3/2020,32.7,26,28.9,,39.2,17.92,,,16.1,167.29,,2.5,72.6,75.75,"Rain, Partially cloudy",,
"????, Bangladesh",6/4/2020,33.7,24,27.6,,42.7,31.8,,,23,142.92,,2.4,79.2,81.34,"Rain, Overcast",,
"????, Bangladesh",6/5/2020,32.4,24,28.3,,41.1,23.2,,,11.4,141.21,,2.5,78.3,78.2,"Rain, Overcast",,
"????, Bangladesh",6/6/2020,32.7,25.6,28.8,,42.3,10.87,,,13.9,189.08,,2.6,81.1,80.17,"Rain, Overcast",,
"????, Bangladesh",6/7/2020,36,26,30.4,,43.2,0.4,,,11.4,190.42,,2.6,65.4,71.42,"Rain, Partially cloudy",,
"????, Bangladesh",6/8/2020,31.7,26,28.9,,39.3,4,,,13.9,77.04,,2.7,74.7,76.71,"Rain, Partially cloudy",,
