time, mean_MYD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean,Station_mean_raw_PM2.5,Maximum Temperature,Minimum Temperature,Average Temperature,Heat Index,Rain Precipitation,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2020-06-21,0.048922291,25.1,30.4,27.6,29.2,37.7,19.57,13.9,119.13,,2.6,74.1,77.59,"Rain, Partially cloudy"
2020-06-22,0.057922291,29.7,32,27.4,29.6,39.1,7.82,17.2,133.46,,2.6,73.3,75.44,"Rain, Partially cloudy"
2020-06-23,0.416276529,32.9,33,28,30.7,42.5,45,13.9,167.67,,2.7,63.7,71.92,"Rain, Partially cloudy"
2020-06-24,0.318476497,26.4,34.1,29,31,42.2,0,17.2,189,,2.7,64.7,69.35,Partially cloudy
2020-06-25,0.652000031,24,35,28.6,31.4,43.7,0,16.1,198,,2.7,76.7,69.09,Overcast
2020-06-26,0.295647545,20,32.2,28.8,30.3,41.6,0,19.7,200.71,,2.7,73,72.66,Partially cloudy
2020-06-27,0.737617495,15,33,28.8,30.4,42.6,4.06,20.8,194.5,,2.7,76.5,74.17,"Rain, Overcast"
2020-06-28,0.586234123,36.9,32,26,28.6,37.9,14.78,18.3,191.88,,2.5,74.3,80.46,"Rain, Partially cloudy"
2020-06-29,0.621739258,43.7,34,27,29.9,42.2,0.4,13.9,188.42,,2.7,64.3,73.53,"Rain, Partially cloudy"
2020-06-30,0.547615418,25,32.6,27.5,29.3,39.6,1.4,9.2,170.88,,2.7,71.1,76.16,"Rain, Partially cloudy"
2020-07-01,0.375923493,16.3,36,28,31.7,44.3,1,17.2,198.46,,2.7,61.6,68.45,"Rain, Partially cloudy"
2020-07-02,0.542000026,24.2,36,28,31.5,43.2,0,13.9,191.17,,2.7,63,66.26,Partially cloudy
2020-07-03,0.634412312,35.2,33.8,28,30.9,43.4,4,11.4,146.63,,2.7,75.4,69.92,"Rain, Overcast"
2020-07-04,0.694412312,39,32.3,27,29.6,39.3,19.57,8.1,142.58,,2.7,74.3,74.39,"Rain, Partially cloudy"
2020-07-05,0.375000018,24,32,26,28.7,40.7,29.35,11.4,129.04,,2.6,75.1,81.36,"Rain, Overcast"
2020-07-06,0.185095646,17.6,31,27,29,38.7,11.63,18.3,132.92,,2.7,79,78.24,"Rain, Overcast"
2020-07-07,0.368037677,21.2,32.2,27.9,29.5,42.7,20.18,18.3,152.21,,2.7,78.9,79.61,"Rain, Overcast"
2020-07-08,0.782341231,50.8,33.5,27.9,30.4,42.9,14.9,13.9,180.71,,2.7,70.8,72.14,"Rain, Partially cloudy"
2020-07-09,0.357123124,22,32.4,27.7,29.5,41.9,26.94,18.3,192.54,,2.6,80.7,77.26,"Rain, Overcast"
2020-07-10,0.285321235,15.5,32.4,27,29.8,41.9,15.79,117.4,194.63,,2.6,76.5,76.83,"Rain, Overcast"
2020-07-11,0.296123125,17.3,32,27,29.1,40.7,31.9,17.2,186,,2.3,88.3,83.19,"Rain, Overcast"
2020-07-12,0.583242352,42,30.8,26.5,28.1,40.3,39.08,20.8,185.13,,2.4,85.6,88.58,"Rain, Overcast"
2020-07-13,0.832342233,59,32.2,26.4,29.1,42.1,30.44,8.1,167.04,,2.6,73.8,80.93,"Rain, Partially cloudy"
2020-07-14,0.917000044,33.3,31,27,29,37.7,25.22,10.3,149.71,,2.5,68.4,80.87,"Rain, Partially cloudy"
2020-07-15,0.481000023,59.7,32,27.1,29.7,39.4,9.66,16.1,147.79,,2.7,75.4,73.22,"Rain, Overcast"
2020-07-16,0.156050995,35.2,34,27,29.9,41.4,8.1,13.9,171.71,,2.7,61.1,66.93,"Rain, Partially cloudy"
2020-07-17,0.136123561,33.6,33.1,27.5,30,42.8,17.77,11.4,179.71,,2.6,67.9,74.22,"Rain, Partially cloudy"
2020-07-18,0.494000023,26.9,33.1,28.1,30.2,41,28.9,23,182.29,,2.6,58.1,75.16,"Rain, Partially cloudy"
2020-07-19,0.316123125,17.8,33,28.6,30.4,41,0.2,18.3,195.46,,2.7,66.6,70.35,"Rain, Partially cloudy"
2020-07-20,0.135123125,31,29.3,26,26.9,37.1,89.65,20.8,183.58,,2.2,86,87.11,"Rain, Overcast"
2020-07-21,0.146123126,35.8,28,25.9,27,34,80.42,16.1,184.42,,2.2,92.8,90.93,"Rain, Overcast"
2020-07-22,0.136132734,31,31,26,27.5,39.1,49.99,17.2,206.08,,2.3,82.5,87.84,"Rain, Overcast"
2020-07-23,0.361241621,41.6,30.4,27,28.6,37.7,7,11.4,162.63,,2.6,77.3,77.87,"Rain, Overcast"
2020-07-24,0.215125322,29.9,31,27.8,28.7,39.2,7.48,11.4,157.5,,2.6,80.5,80.2,"Rain, Overcast"
2020-07-25,0.271176107,38.8,33,27,30.1,41.2,1.2,23.9,161.25,,2.7,49.7,73.01,"Rain, Partially cloudy"
2020-07-26,0.216123123,31.8,35,28.8,31.8,44.1,0.2,11.4,174.13,,2.7,57.9,68.56,"Rain, Partially cloudy"
2020-07-27,0.196234323,27.6,32.9,28.9,30.6,43.8,46.5,9.2,118.58,,2.7,69,77.24,"Rain, Partially cloudy"
2020-07-28,0.461231231,45.5,32,27.4,29.4,43.1,83.7,13.9,111.04,,2.5,79.2,79.87,"Rain, Overcast"
2020-07-29,0.416234234,43.9,32,25.9,28,39.2,49.48,13.9,172.54,,2.3,85.5,87.97,"Rain, Overcast"
2020-07-30,0.196234232,19,34,27.6,30.7,42.1,25.4,11.4,185.29,,2.7,68.7,72.96,"Rain, Partially cloudy"
2020-07-31,0.112512533,16.1,34.1,28.4,30.1,42.2,0.4,11.4,158.92,,2.7,74.8,73.01,"Rain, Partially cloudy"
2020-08-01,0.267371559,20.8,33.4,28,30.1,44,39.71,11.4,109.88,,2.6,73.8,75.78,"Rain, Partially cloudy"
2020-08-02,0.373000018,29.1,34,28,30.5,45.7,5.8,6.9,127,,2.6,66.4,77.4,"Rain, Partially cloudy"
2020-08-03,0.766516303,38.6,35.9,27.7,30.7,45.1,32.2,6.9,150.21,,2.6,46.3,73.86,"Rain, Partially cloudy"
2020-08-04,0.467333356,36,30.9,28,29.4,41.7,51.15,8.1,134.5,,2.6,70.1,78.86,"Rain, Partially cloudy"
2020-08-05,0.314821871,6.9,32.8,27.6,29.8,41.3,1.7,13.9,102.58,,2.6,75.8,76.36,"Rain, Overcast"
2020-08-06,0.083732119,15.3,34,27.9,29.9,42.3,31.06,16.1,141.33,,2.6,74.5,77.49,"Rain, Partially cloudy"
2020-08-07,0.278000013,25.5,32.4,28,29.8,43.5,4,11.4,165.46,,2.7,67.8,78.89,"Rain, Partially cloudy"
2020-08-08,0.296123124,32.4,35,28.4,31,44.7,9.6,16.1,176.67,,2.7,71.9,71.23,"Rain, Partially cloudy"
2020-08-09,0.196234234,21.7,33,28,30,40.6,12.81,11.4,151.83,,2.6,72.9,73.8,"Rain, Partially cloudy"
2020-08-10,0.299123124,32.5,33.6,28,30.4,42.4,0.4,13.9,162.88,,2.7,69.4,75.73,"Rain, Partially cloudy"
2020-08-11,0.329123124,33.4,33.4,28,30.4,44.5,0,11.4,163.88,,2.7,68,75.66,Partially cloudy
2020-08-12,0.246234234,23.8,31.6,29.1,30.1,40.5,31.76,16.1,164.38,,2.7,72.9,75.51,"Rain, Partially cloudy"
2020-08-13,0.17155741,36.1,34,27.6,30.4,42,0.21,11.4,147,,2.7,54.3,73.13,"Rain, Partially cloudy"
2020-08-14,0.263777044,24.7,34,28,30.7,42.2,0,17.2,111.42,,2.7,68.8,73.17,Partially cloudy
2020-08-15,0.096123123,10.2,31,26.4,28.9,37.8,10.78,13.9,110.71,,2.5,84.7,82.2,"Rain, Overcast"
2020-08-16,0.124312151,16,30,26.6,27.9,38.1,48.53,17.2,111.75,,2.4,86.7,85.57,"Rain, Overcast"
2020-08-17,0.361231241,30.3,31,26,28.3,36.9,13.86,11.4,142.75,,2.6,75.2,76.35,"Rain, Overcast"
2020-08-18,0.286123123,23.9,30.2,27.1,29,37.7,21.91,11.4,154.38,,2.6,77.8,79.68,"Rain, Overcast"
2020-08-19,0.351999577,14.1,31,27.4,29.1,39.1,3.68,15,125.75,,2.7,76.8,76.77,"Rain, Overcast"
2020-08-20,0.296343121,12.8,28,26.4,27,32.1,12.69,17.2,111.5,,2.5,87.4,85.73,"Rain, Overcast"
2020-08-21,0.316123124,22.3,30,26,27.4,37.5,41.35,11.4,129.29,,2.4,82.1,86.17,"Rain, Overcast"
2020-08-22,0.561231231,50,29,26,27,34.5,45.46,11.4,151.54,,2.4,87.2,90.04,"Rain, Overcast"
2020-08-23,0.325126123,37.7,32,27.2,29.5,39.6,21.65,9.2,118,,2.5,76.1,80.77,"Rain, Overcast"
2020-08-24,0.183478929,49.3,33.1,27,30.5,42,33.6,9.2,108.79,,2.6,52,71.26,"Rain, Partially cloudy"
2020-08-25,0.90101213,8.4,32.8,26.8,29.2,45.3,55.58,16.1,68.67,,2.6,69.4,76.42,"Rain, Partially cloudy"
2020-08-26,0.189977504,14.2,31,27,29.1,35.2,1.38,20.8,126.13,,2.6,68.3,71.03,"Rain, Partially cloudy"
2020-08-27,0.325125123,29.9,33,27.6,29.5,40,45.4,11.4,127,,2.7,75.3,76.99,"Rain, Overcast"
2020-08-28,0.672313123,44.5,32,27.9,29,36.9,48.67,9.2,160.67,,2.6,75.2,72.18,"Rain, Overcast"
2020-08-29,0.302125123,29.3,31,27,29,37.9,28.22,13.9,187.75,,2.7,79.3,79.48,"Rain, Overcast"
2020-08-30,0.622313123,42,33.7,28,30.5,42.2,3.41,15,211.08,,2.7,78.3,72.74,"Rain, Overcast"
2020-08-31,0.692313123,46.5,32.5,28.7,30.7,43.8,18.13,9.2,165.21,,2.7,72.2,74.02,"Rain, Partially cloudy"
2020-09-01,0.682313123,45.3,30.3,26.8,28.5,37.2,60.09,11.4,81.42,,2.4,76.1,80.88,"Rain, Overcast"
2020-09-02,0.309126123,36.7,34,27,29.9,40.5,13.12,13.9,122.13,,2.7,64.3,70.77,"Rain, Partially cloudy"
2020-09-03,0.175000008,33.5,34.1,27.4,30,40.4,0,9.2,173.71,,2.7,44.1,70.21,Partially cloudy
2020-09-04,0.466722679,21.9,35,28.5,31.2,47.5,0,11.4,194.83,,2.7,38,70.16,Partially cloudy
2020-09-05,0.231000011,25,34.1,29.2,31.4,42.6,0,11.4,148.25,,2.7,53.1,68.3,Partially cloudy
2020-09-06,0.275746933,20.3,33.7,28.7,31,41.3,1,16.1,194.92,,2.7,66.1,67.16,"Rain, Partially cloudy"
2020-09-07,0.197324121,17.2,32,28,29.5,39.8,13.3,11.4,150.5,,2.7,76.6,74.87,"Rain, Overcast"
2020-09-08,0.321612312,26,33,27,29.5,42.1,30.94,11.4,158.26,,2.7,75.2,77.05,"Rain, Overcast"
2020-09-09,0.732518214,68.5,31.9,27.6,28.9,38.7,33.5,6.9,109.79,,2.6,71.8,76.83,"Rain, Partially cloudy"
2020-09-10,0.689313123,45.5,30.5,28,28.9,38.9,23.37,13.9,126.21,,2.6,77.1,80.08,"Rain, Overcast"
2020-09-11,0.389000018,24.5,31.4,27.9,29.3,38.6,16.01,10.3,164.83,,2.6,73.5,78.34,"Rain, Partially cloudy"
2020-09-12,0.156000008,32.1,33.6,26,29.8,43,17,10.3,162.71,,2.7,72.5,78.21,"Rain, Partially cloudy"
2020-09-13,0.274000013,23.6,32.8,27.8,29.6,40.6,9.17,11.4,159.58,,2.5,69.1,77.68,"Rain, Partially cloudy"
2020-09-14,0.295000008,34.4,32.2,27,29.2,40.6,42.3,12.8,132.25,,2.6,67.6,77.17,"Rain, Partially cloudy"
2020-09-15,0.699313123,45.7,33,27.8,29.9,42.1,6.62,11.4,158.46,,2.6,67.1,75.97,"Rain, Partially cloudy"
2020-09-16,0.371612312,26.7,32.7,28,30.1,40.7,13.71,17.2,179.13,,2.6,72.7,72.41,"Rain, Partially cloudy"
2020-09-17,0.311612312,24.1,33.2,28,30,44.2,1,17.2,167.79,,2.6,71,73.82,"Rain, Partially cloudy"
2020-09-18,0.299709802,34.8,31.8,26.9,28.6,39,47.26,10.3,60.25,,2.7,64.7,79.96,"Rain, Partially cloudy"
2020-09-19,0.126473376,32.9,34.9,27.8,31,41.2,0,8.1,172.22,,2.7,42.8,68.05,Partially cloudy
2020-09-20,0.296971084,41.4,34.1,26,30.6,43.1,2.29,17.2,175.21,,2.6,60.7,71.39,"Rain, Partially cloudy"
2020-09-21,0.157324121,14.7,31.1,26,28.9,38.8,11.67,11.4,94.5,,2.6,75.5,76.5,"Rain, Overcast"
2020-09-22,0.391612312,28.8,31,27.9,28.7,38.6,26.09,11.4,138.54,,2.6,82.4,79.73,"Rain, Overcast"
2020-09-23,0.279126123,30.6,30.5,27,28.4,36.7,13.47,15,159.17,,2.6,76.6,78.64,"Rain, Overcast"
2020-09-24,0.291612312,24.3,30,26.4,28.2,36.5,29.27,18.3,178.08,,2.5,81.7,81.33,"Rain, Overcast"
2020-09-25,0.251612312,20.1,30,27.6,28.7,36.9,36.89,11.4,179.08,,2.6,78.1,79.54,"Rain, Overcast"
2020-09-26,0.391612312,27.3,31.1,27,28.5,38.4,31.19,17.2,170.5,,2.5,83.4,81.76,"Rain, Overcast"
2020-09-27,0.585597001,48.3,30.1,27.3,28.9,36.4,3.85,11.4,133.46,,2.6,75.1,77.06,"Rain, Overcast"
2020-09-28,0.41861707,47.3,33.3,26.4,29.6,40.7,0,6.9,53.91,,2.6,60.1,72.95,Partially cloudy
2020-09-29,0.46927773,67.2,32.4,27.1,29.5,39.4,0,5.8,35.14,,2.6,51.1,74.7,Partially cloudy
2020-09-30,0.459641241,60.9,34,27.3,30.2,40.6,1,6.9,54.38,,2.6,61.3,73.6,"Rain, Partially cloudy"
2020-10-01,0.669720695,76.7,31.5,27.6,29.4,39.5,16.23,9.2,80.26,,2.6,67.6,77.52,"Rain, Partially cloudy"
2020-10-02,0.202517835,38.8,32.1,27,28.9,38.1,27.7,13.9,94.71,,2.6,69,76.76,"Rain, Partially cloudy"
2020-10-03,0.324256827,47.5,31.9,27,29,39.2,15.4,5.8,66.96,,2.6,60.9,78.3,"Rain, Partially cloudy"
2020-10-04,0.218493052,45.7,32.1,26,29.2,39,28.49,8.1,87.58,,2.6,70.5,75.5,"Rain, Partially cloudy"
2020-10-05,0.424518449,58,31.6,27.1,29,38.2,8.4,11.4,115.08,,2.6,62.5,77.01,"Rain, Partially cloudy"
2020-10-06,0.324563599,40.3,31.2,26.9,28.9,37.3,41.23,13.9,120.25,,2.5,72.9,74.9,"Rain, Partially cloudy"
2020-10-07,0.384245246,49.3,32.4,27.6,29.4,39.1,23.7,11.4,108.79,,2.6,69.3,75.47,"Rain, Partially cloudy"
2020-10-08,0.34237953,41,32.5,26.6,29,40.4,12,4.7,13.96,,2.5,68,77.48,"Rain, Partially cloudy"
2020-10-09,0.351366563,58.3,33.9,27,30.1,41.5,1.2,8.1,87.27,,2.5,60.4,72.52,"Rain, Partially cloudy"
2020-10-10,0.329384559,65.7,34.4,27.8,30.2,40.8,1.2,9.2,99.08,,2.5,51.4,72.08,"Rain, Partially cloudy"
2020-10-11,0.23170007,71.3,33.9,28,30.4,42.9,0,9.2,64.17,,2.6,66.4,73.7,Partially cloudy
2020-10-12,0.407542148,71.5,31.3,27.3,29.5,40.7,60.05,6,88,,2.4,61.5,79.68,"Rain, Partially cloudy"
2020-10-13,0.268453544,93.2,32.6,27.2,29.8,41.1,0.4,9.2,37.78,,2.5,45.8,74.67,"Rain, Partially cloudy"
2020-10-14,0.417479197,89.2,33.1,26.5,29.2,41.3,22.8,8.1,88.79,,2.5,72,76.22,"Rain, Partially cloudy"
2020-10-15,0.281483537,114.6,33.4,26.3,29.4,40.8,0,6.9,52.96,,2.5,46.5,74.93,Partially cloudy
2020-10-16,0.321240488,68.4,34.2,27.4,30.4,41,0,6.9,114.25,,2.5,24.2,70.15,Clear
2020-10-17,0.31199961,62.5,34.7,27.2,30.4,38.5,0,9.2,135.75,,2.6,32.3,64.24,Partially cloudy
2020-10-18,0.25367651,73.3,32.6,27,29.1,40.2,0,9.2,58.42,,2.6,57.2,73.68,Partially cloudy
2020-10-19,0.403026161,52,32.5,27,29.2,40.1,0.2,8.1,73.08,,2.6,77.2,76.14,"Rain, Overcast"
2020-10-20,0.281035432,75.3,34,27.8,29.9,40.7,9.7,11.4,90.38,,2.5,52.4,71.72,"Rain, Partially cloudy"
2020-10-21,0.340511359,37,33,26.5,28.5,38.1,76.58,9.2,79.58,,2.4,79.4,78.14,"Rain, Overcast"
2020-10-22,0.560000027,14.4,29,24.7,26.5,33.6,65.89,11.4,83.75,,2.2,93.1,86.52,"Rain, Overcast"
2020-10-23,0.091241146,10.3,27,24.3,25.4,30.6,57.2,15,97.71,,2,96.4,92.38,"Rain, Overcast"
2020-10-24,0.185426442,25.8,28,25,26.7,31.9,100.21,11.4,175.33,,2.5,94.2,83.87,"Rain, Overcast"
2020-10-25,0.619734709,28.6,32,25.3,28.5,35.9,0,9.2,174.71,,2.5,62.7,73.42,Partially cloudy
2020-10-26,0.591182569,70.6,31.6,24.6,28.4,35.2,0,3.4,5.88,,2.5,24.1,69.9,Clear
2020-10-27,0.45432485,93.8,32,25.2,28.5,34.9,0,11.4,75.42,,2.3,10.4,69.81,Clear
2020-10-28,0.348285537,65.9,32.7,26,28.6,37.9,0,4.7,152.92,,2.5,1.4,71.07,Clear
2020-10-29,0.154360053,51.5,33.7,25,29,37.6,0,6.9,139.63,,2.6,4.7,68.8,Clear
2020-10-30,0.149755312,46,34.2,26,29.6,39.8,0,5.8,119,,2.6,16.2,68.12,Clear
2020-10-31,0.175544846,41.9,30.4,25.4,28.2,34.2,3.76,15,73.29,,2.5,73.7,72.15,"Rain, Partially cloudy"
2020-11-01,0.25920251,25.4,30.2,25,27.1,34.3,38.94,9.2,87.46,,2.4,85.5,79.13,"Rain, Overcast"
2020-11-02,0.62400003,46,30.5,24.6,27.5,35.2,22,6.9,59.79,,2.5,69.7,76.6,"Rain, Partially cloudy"
2020-11-03,0.702099951,46.7,31,25.5,28.3,36.7,7.11,5.8,90.25,,2.5,58,73.27,"Rain, Partially cloudy"
2020-11-04,0.819809155,146.1,32,24.8,28.2,35.8,0,8.1,178.29,,2.5,30.8,68.5,Partially cloudy
2020-11-05,0.566565171,133.7,31.1,21.5,27.2,33.7,0,5.8,87.92,,2.4,2.5,65.68,Clear
2020-11-06,0.469453475,124.1,30.5,19.4,25.7,31.3,0,11.4,113.13,,2.3,0.4,64.61,Clear
2020-11-07,0.29353133,96,30.3,20.1,25.4,30.9,0,3.7,103.64,,2.3,1.2,69.21,Clear
2020-11-08,0.147271826,71.6,31.7,20.5,25.7,32.5,0,6.9,45.08,,2.3,0,70.1,Clear
2020-11-09,0.117635087,42,31.7,21.2,26.9,33.7,0,4.7,77.04,,2.5,2.1,68.75,Clear
2020-11-10,0.120296079,45.7,32.6,22.1,27.2,33.4,0,9.2,78.92,,2.5,0,63.12,Clear
2020-11-11,0.087815442,47.6,32.9,22.3,27.1,32.1,0,9.2,176.88,,2.6,0.3,62.69,Clear
2020-11-12,0.10800203,60.8,32.1,22.2,27.4,33.4,0,5.8,75.48,,2.6,8.5,63.33,Clear
2020-11-13,0.104345236,57.2,32.4,22.9,27.4,34.1,0,5.8,165.96,,2.6,11.6,65.12,Clear
2020-11-14,0.166381071,60,32,23.3,28.4,34.2,0,9.2,233.65,,2.5,0,59.53,Clear
2020-11-15,0.203663133,104.7,32,22.5,27,33.5,0,11.4,227.08,,2.5,0,61.01,Clear
2020-11-16,0.238483891,94.3,31,21.3,26.5,32.4,0,9.2,159.25,,2.4,0,64.57,Clear
2020-11-17,0.511861935,143.4,31,23,26.6,32.4,0,5.8,175.42,,2.4,10.4,67.69,Clear
2020-11-18,0.547374049,164.1,29.4,20.5,25.1,28.9,0,6.9,142.08,,2.3,0,68.02,Clear
2020-11-19,0.969360438,174.8,30.1,21.9,26,31.4,0,4.7,28.33,,2.3,47.8,67.87,Partially cloudy
2020-11-20,0.508328399,158.6,29.1,22,24.8,31.7,8.3,9.2,35.04,,2.1,51.6,77.99,"Rain, Partially cloudy"
2020-11-21,0.915158522,112.1,27.2,22.1,24.2,30,27.9,4.7,79.27,,1.4,75.9,84.3,"Rain, Overcast"
2020-11-22,0.597623691,131.7,27.4,21.3,23.6,27.9,1,9.2,270.5,,2,27.5,70.66,"Rain, Partially cloudy"
2020-11-23,0.396479829,84.6,27.1,18.5,22.5,27.7,0,8.1,166,,2.3,0,67.94,Clear
2020-11-24,0.422909547,131.8,28,17.2,22.9,28.6,0,5.8,84.29,,2.3,29.6,72.14,Partially cloudy
2020-11-25,0.240012025,107,28,17.7,23.5,29.2,0,5.8,26.46,,2.3,47.8,70.03,Partially cloudy
2020-11-26,0.161388005,90.2,27,18.7,23.6,27.9,0,5.8,23,,2.5,68.1,69.86,Partially cloudy
2020-11-27,0.092161984,107.4,28,18.5,23.5,29.2,0,6.9,112.33,,2.3,78.4,71.92,Overcast
2020-11-28,0.243333016,96.8,28.7,19.7,23.4,29.3,0,8.1,247.88,,2.4,35.9,71.17,Partially cloudy
2020-11-29,0.175555997,110.7,30,21,24.5,31.9,0,10.3,157.08,,2.5,1.2,67.66,Clear
2020-11-30,0.229851677,119.2,29,20,24.2,31.4,0,8.1,135,,2.3,0,67.61,Clear
2020-12-01,0.223994382,141,28.9,18.9,23.9,29.3,0,4.7,81.22,,2.3,8.9,69.59,Clear
2020-12-02,0.328846417,153.9,28.1,18.9,23.4,28.9,0,9.2,79.88,,2.2,17.3,73.24,Clear
2020-12-03,0.514545736,172.3,27.4,18.7,23,28,0,6.9,98.04,,2.2,21.1,74.65,Clear
2020-12-04,0.761989819,201.5,29,19.4,24.8,30.3,0,8.1,69.67,,2.2,8.4,65.94,Clear
2020-12-05,1.31391418,260.9,27.1,18,22.9,29.2,0,4.7,37.29,,1.6,35.1,77.42,Partially cloudy
2020-12-06,1.25090427,204.5,28,20,24.2,29.7,0,5.8,41.58,,1.4,20.1,77.44,Clear
2020-12-07,1.32683457,165.8,27.6,19.5,23.2,29,0,5.8,41.67,,1.3,19.2,81.73,Clear
2020-12-08,1.42664106,146.1,27,19.4,22.6,29.2,0,6.9,135.96,,1,52.3,84.39,Partially cloudy
2020-12-09,0.777993701,178.5,23,18,20.5,,0,6.9,173.38,,0.5,68,91.19,Partially cloudy
2020-12-10,0.822461597,116.1,24,17.8,20.2,,0,6.9,140.13,,1,47.4,84.33,Partially cloudy
2020-12-11,0.634259981,126.5,22,17,19.6,,0,5.8,186.29,,1.3,66.5,84.37,Partially cloudy
2020-12-12,0.581799149,165.8,24,17.5,20.3,,0,5.8,131.57,,1.4,58.6,81.8,Partially cloudy
2020-12-13,0.721389555,208,24.8,17.2,21.3,,0,4.7,73.46,,1.1,48.6,82.77,Partially cloudy
2020-12-14,0.684549818,218.5,26,17.9,22.4,,0,6.9,89.3,,1.4,7.5,73.94,Clear
2020-12-15,0.503792966,175.4,25,17.2,21.1,,0,9.2,195.33,,1.4,27,79.24,Partially cloudy
2020-12-16,0.545358194,150.5,26.6,17.9,21.3,,0,8.1,247.92,,1.6,42,77.37,Partially cloudy
2020-12-17,1.75526148,182.4,24.9,17,20.8,,0,6.9,198.25,,1.6,0,74.37,Clear
2020-12-18,0.531458776,146.5,25,17.4,20.9,,0,6.9,254.58,,2,0,69.6,Clear
2020-12-19,0.587637609,135.9,24.2,16.3,20.3,,0,8.1,282.79,,2.1,2.1,62.4,Clear
2020-12-20,0.467697763,213.1,24,15,19.5,,0,6.9,246.54,,1.6,4.9,73.06,Clear
2020-12-21,0.421445442,208.5,24.5,14,19.2,,0,4.7,106,,1.4,6.9,77.96,Clear
2020-12-22,0.447833723,223,24.2,13.4,18.8,,0,5.8,93.83,,1.5,11.4,76.74,Clear
2020-12-23,0.383045144,233.7,24.7,14.4,19.7,,50,4.7,55.42,,1.5,6.9,76.29,Rain
2020-12-24,0.258790304,176.3,26.1,15.4,20.6,,0,3.4,129.09,,2,33.2,70.53,Partially cloudy
2020-12-25,0.381093342,136.6,25.7,15.9,19.7,,0,9.2,250.42,,2.1,0.2,71.37,Clear
2020-12-26,0.435055742,157.4,26,15.8,20.5,,0,6.9,284.88,,2.2,0,66.75,Clear
2020-12-27,0.519941589,174.6,24.2,14,19.2,,0,9.2,209.46,,1.9,2.1,69.05,Clear
2020-12-28,0.60545569,212.7,24.6,14,19.3,,0,8.1,171.33,,1.7,4.8,69.38,Clear
2020-12-29,0.521290574,202.7,25,15.4,20.5,,0,11.4,193.42,,1.9,2.1,64.93,Clear
2020-12-30,0.346470428,164.5,26,16,20.6,,0,11.4,246.29,,1.9,0,67.49,Clear
2020-12-31,0.29751005,170.1,26.1,16,20.7,,0,5.8,231.96,,2,0,66.79,Clear
2021-01-01,0.226102859,153.5,25.9,15.2,20,,0,6.1,302.67,,2.1,0,67.93,Clear
2021-01-02,0.350530359,141.6,25,15.9,20.2,,0,6.4,264.79,,2.2,5.1,65.46,Clear
2021-01-03,0.313550614,147.6,26,16.1,20.7,,0,3.6,207.5,,2.2,0,69,Clear
2021-01-04,0.283913271,181.4,26.7,15.6,20.8,27.1,0,3.6,262.57,,2.1,6.4,71.21,Clear
2021-01-05,0.250551793,180.3,27.5,15.9,21.5,27.6,0,4.7,265.96,,2.1,0,69.81,Clear
2021-01-06,0.257049093,187.8,28.4,17,22.6,28.1,0,3.6,153.89,,2.1,12.3,66.61,Clear
2021-01-07,0.683370629,219.9,28.1,18.9,22.7,27.9,0,3.8,163.81,,1.9,10.4,68.06,Clear
2021-01-08,0.720649282,191.5,28.2,18.2,23.2,28.2,0,6.9,245.59,,2.1,13,65.82,Clear
2021-01-09,1.02443772,193.8,26.4,18.9,22,,0,4.8,255.52,,2,26.5,73.18,Partially cloudy
2021-01-10,1.27999754,260.8,27.1,17.9,22.4,27.6,0,4.2,221.18,,1.9,16,71.75,Clear
2021-01-11,2.56103868,266.6,27.2,19.4,23,28,0,3.4,62.71,,1.6,16.7,74.79,Clear
2021-01-12,0.950107039,197.6,25.4,17.2,21.6,,0,8.5,269.21,,1.9,23.3,71.52,Clear
2021-01-13,1.89656238,153.9,23.5,16.5,19.9,,0,7,322.21,,2.1,23.4,64.63,Clear
2021-01-14,1.28565464,181.7,23.5,16,19.4,,0,6.8,289.17,,2.2,31.2,64.27,Partially cloudy
2021-01-15,1.4030012,172,23.9,14.4,19,,0,6.3,226.27,,2.3,6.2,64.58,Clear
2021-01-16,1.47602492,251.6,24.4,14.5,19.1,,0,5.2,284.26,,2,7.3,70.79,Clear
2021-01-17,1.35430443,264.7,23,14.5,18.7,,0,4.5,277.43,,1.5,14,78.76,Clear
2021-01-18,1.2337569,240.5,23.2,13.6,18.6,,0,3.3,229.68,,1.2,19.8,81.03,Clear
2021-01-19,1.48443181,340.8,22.4,16,19.7,,0,5.8,143.39,,0.8,41.2,84.01,Partially cloudy
2021-01-20,2.95932507,320.4,22.5,18,20.5,,0,5.2,66.09,,0.9,70.6,82.51,Partially cloudy
2021-01-21,1.02549968,252.2,25.1,17,19.6,,0,5.8,220.72,,0.9,40.1,80.15,Partially cloudy
2021-01-22,0.961097426,221.9,24.1,15.1,19.8,,0,6.9,264.32,,1.6,6.1,80.64,Clear
2021-01-23,0.667098663,202.9,23,15.4,18.7,,0,4.7,229.39,,0.8,50.8,83.43,Partially cloudy
2021-01-24,0.64137258,237.8,22.4,15.5,19,,0,5.3,127.73,,0.7,56.7,84.78,Partially cloudy
2021-01-25,1.22921197,195.7,24.5,15.1,20.3,,0,2.5,146.44,,1.2,29.7,74.01,Partially cloudy
2021-01-26,0.631393621,227,23.5,17,19.9,,0,8.1,266.73,,1.6,7,74.24,Clear
